场景,风电场景,光伏场景,日氨产量(t/day),时段,时段序号(h),常规负荷功率(MW),风电功率(MW),光伏功率(MW),新能源总功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),总负荷功率(MW),购电功率(MW),售电功率(MW),碱性电解槽状态,PEM电解槽状态,合成氨装置状态,电网购电模式,碱性制氢量(kg/h),PEM制氢量(kg/h),合成氨产量(kg/h),购电电价(¥/kWh),售电电价(¥/kWh)
风电3-光伏4,3,4,54.0,18:00-19:00,19,2.61,12.152000000000001,0.0,12.152000000000001,0.0,9.175000000000002,0.36700000000000005,12.152000000000003,1.7763568394002505e-15,0.0,0,1,1,0,0.0,146.80000000000004,734.0000000000001,0.8024,0.3779
风电3-光伏4,3,4,54.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,0.0,6.842500000000001,0.27370000000000005,9.236,0.0,0.0,0,1,1,0,0.0,109.48000000000002,547.4000000000001,0.8024,0.3779
风电3-光伏4,3,4,54.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,0.0,5.161538461538462,0.20646153846153847,7.228000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,82.58461538461539,412.92307692307696,0.8024,0.3779
风电3-光伏4,3,4,54.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,20.000000000000007,20.0,1.5000000000000002,43.1302,36.8782,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.6074,0.3779
风电3-光伏4,3,4,54.0,22:00-23:00,23,1.56,6.452,0.0,6.452,20.0,20.000000000000007,1.5000000000000002,43.06,36.608000000000004,0.0,1,1,1,1,280.0,320.0000000000001,3000.0000000000005,0.6074,0.3779
风电3-光伏4,3,4,54.0,23:00-24:00,24,1.4802,7.972,0.0,7.972,20.0,20.0,1.5,42.980199999999996,35.008199999999995,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,0:00-1:00,1,1.3698000000000001,11.904,0.0,11.904,20.0,20.0,1.5,42.8698,30.965799999999998,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,1:00-2:00,2,1.0997999999999999,13.384,0.0,13.384,19.999999999999996,19.999999999999996,1.4999999999999998,42.59979999999999,29.215799999999987,0.0,1,1,1,1,279.99999999999994,319.99999999999994,2999.9999999999995,0.3424,0.3779
风电3-光伏4,3,4,45.0,2:00-3:00,3,0.7998000000000001,14.268,0.0,14.268,19.999999999999996,20.000000000000004,1.5,42.299800000000005,28.031800000000004,0.0,1,1,1,1,279.99999999999994,320.00000000000006,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,3:00-4:00,4,0.99,15.72,0.0,15.72,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,26.769999999999996,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电3-光伏4,3,4,45.0,4:00-5:00,5,1.1802000000000001,15.088,0.0,15.088,20.000000000000004,19.999999999999996,1.5,42.6802,27.5922,0.0,1,1,1,1,280.00000000000006,319.99999999999994,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,5:00-6:00,6,1.6301999999999999,13.475999999999999,0.0,13.475999999999999,20.0,20.0,1.5,43.1302,29.654200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,6:00-7:00,7,2.5002,13.832,0.0,13.832,20.000000000000004,19.999999999999996,1.5,44.0002,30.1682,0.0,1,1,1,1,280.00000000000006,319.99999999999994,3000.0,0.3424,0.3779
风电3-光伏4,3,4,45.0,7:00-8:00,8,3.3701999999999996,12.76,0.0,12.76,20.0,20.0,1.5,44.8702,32.1102,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏4,3,4,45.0,8:00-9:00,9,4.0098,10.712,0.0,10.712,0.0,20.0,0.7999999999999999,24.8098,14.0978,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,45.0,9:00-10:00,10,4.199999999999999,11.916,0.0,11.916,0.0,20.0,0.7999999999999999,25.0,13.084,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,45.0,10:00-11:00,11,4.1202,8.804,0.0,8.804,0.0,4.5036538461538465,0.18014615384615387,8.804,0.0,0.0,0,1,1,0,0.0,72.05846153846154,360.29230769230776,0.8024,0.3779
风电3-光伏4,3,4,45.0,11:00-12:00,12,3.9000000000000004,9.3,1.28,10.58,0.0,6.423076923076923,0.2569230769230769,10.58,0.0,0.0,0,1,1,0,0.0,102.76923076923077,513.8461538461538,0.8024,0.3779
风电3-光伏4,3,4,45.0,12:00-13:00,13,3.2598000000000003,9.012,5.12,14.132000000000001,0.0,10.454038461538463,0.41816153846153853,14.132000000000001,0.0,0.0,0,1,1,0,0.0,167.2646153846154,836.3230769230771,0.8024,0.3779
风电3-光伏4,3,4,45.0,13:00-14:00,14,2.6898,10.704,7.68,18.384,0.0,15.090576923076924,0.6036230769230769,18.384,0.0,0.0,0,1,1,0,0.0,241.44923076923078,1207.246153846154,0.8024,0.3779
风电3-光伏4,3,4,45.0,14:00-15:00,15,3.63,10.604,5.12,15.724,0.0,11.628846153846156,0.4651538461538462,15.724000000000004,3.552713678800501e-15,0.0,0,1,1,0,0.0,186.0615384615385,930.3076923076924,0.8024,0.3779
风电3-光伏4,3,4,45.0,15:00-16:00,16,3.8202000000000003,14.552,1.28,15.831999999999999,17.966593406593628,19.999999999999996,1.428830769230777,43.2156241758244,27.3836241758244,0.0,1,1,1,1,251.53230769231078,319.99999999999994,2857.661538461554,0.6074,0.3779
风电3-光伏4,3,4,45.0,16:00-17:00,17,3.75,13.724,0.0,13.724,0.0,19.999999999999996,0.7999999999999998,24.549999999999997,10.825999999999997,0.0,0,1,1,1,0.0,319.99999999999994,1599.9999999999995,0.6074,0.3779
风电3-光伏4,3,4,45.0,17:00-18:00,18,3.1398,12.347999999999999,0.0,12.347999999999999,0.0,20.0,0.7999999999999999,23.9398,11.591800000000003,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,45.0,18:00-19:00,19,2.61,12.152000000000001,0.0,12.152000000000001,0.0,9.175000000000002,0.36700000000000005,12.152000000000003,1.7763568394002505e-15,0.0,0,1,1,0,0.0,146.80000000000004,734.0000000000001,0.8024,0.3779
风电3-光伏4,3,4,45.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,0.0,6.842500000000002,0.27370000000000005,9.236000000000002,1.7763568394002505e-15,0.0,0,1,1,0,0.0,109.48000000000003,547.4000000000001,0.8024,0.3779
风电3-光伏4,3,4,45.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,0.0,5.161538461538462,0.20646153846153847,7.228000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,82.58461538461539,412.92307692307696,0.8024,0.3779
风电3-光伏4,3,4,45.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,0.0,20.0,0.7999999999999999,22.4302,16.1782,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,45.0,22:00-23:00,23,1.56,6.452,0.0,6.452,0.0,20.0,0.7999999999999999,22.36,15.908,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,45.0,23:00-24:00,24,1.4802,7.972,0.0,7.972,20.0,20.0,1.5,42.980199999999996,35.008199999999995,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,36.0,0:00-1:00,1,1.3698000000000001,11.904,0.0,11.904,20.0,19.999999999999993,1.4999999999999998,42.8698,30.965799999999998,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电3-光伏4,3,4,36.0,1:00-2:00,2,1.0997999999999999,13.384,0.0,13.384,19.999999999999993,20.0,1.4999999999999998,42.59979999999999,29.215799999999987,0.0,1,1,1,1,279.9999999999999,320.0,2999.9999999999995,0.3424,0.3779
风电3-光伏4,3,4,36.0,2:00-3:00,3,0.7998000000000001,14.268,0.0,14.268,20.0,20.0,1.5,42.299800000000005,28.031800000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,36.0,3:00-4:00,4,0.99,15.72,0.0,15.72,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,26.769999999999996,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电3-光伏4,3,4,36.0,4:00-5:00,5,1.1802000000000001,15.088,0.0,15.088,20.0,20.0,1.5,42.6802,27.5922,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,36.0,5:00-6:00,6,1.6301999999999999,13.475999999999999,0.0,13.475999999999999,20.0,20.0,1.5,43.1302,29.654200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,36.0,6:00-7:00,7,2.5002,13.832,0.0,13.832,20.0,20.0,1.5,44.0002,30.1682,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏4,3,4,36.0,7:00-8:00,8,3.3701999999999996,12.76,0.0,12.76,0.0,9.028653846153846,0.3611461538461539,12.759999999999998,0.0,1.7763568394002505e-15,0,1,1,0,0.0,144.45846153846153,722.2923076923078,0.6074,0.3779
风电3-光伏4,3,4,36.0,8:00-9:00,9,4.0098,10.712,0.0,10.712,0.0,20.0,0.7999999999999999,24.8098,14.0978,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏4,3,4,36.0,9:00-10:00,10,4.199999999999999,11.916,0.0,11.916,0.0,12.550000000000054,0.5020000000000022,17.252000000000056,5.336000000000055,0.0,0,1,1,1,0.0,200.80000000000086,1004.0000000000044,0.6074,0.3779
风电3-光伏4,3,4,36.0,10:00-11:00,11,4.1202,8.804,0.0,8.804,0.0,4.5036538461538465,0.18014615384615387,8.804,0.0,0.0,0,1,1,0,0.0,72.05846153846154,360.29230769230776,0.8024,0.3779
风电3-光伏4,3,4,36.0,11:00-12:00,12,3.9000000000000004,9.3,1.28,10.58,0.0,6.423076923076923,0.2569230769230769,10.58,0.0,0.0,0,1,1,0,0.0,102.76923076923077,513.8461538461538,0.8024,0.3779
风电3-光伏4,3,4,36.0,12:00-13:00,13,3.2598000000000003,9.012,5.12,14.132000000000001,0.0,10.454038461538463,0.41816153846153853,14.132000000000001,0.0,0.0,0,1,1,0,0.0,167.2646153846154,836.3230769230771,0.8024,0.3779
风电3-光伏4,3,4,36.0,13:00-14:00,14,2.6898,10.704,7.68,18.384,0.0,15.090576923076924,0.6036230769230769,18.384,0.0,0.0,0,1,1,0,0.0,241.44923076923078,1207.246153846154,0.8024,0.3779
风电3-光伏4,3,4,36.0,14:00-15:00,15,3.63,10.604,5.12,15.724,0.0,11.628846153846155,0.4651538461538462,15.724,0.0,0.0,0,1,1,0,0.0,186.06153846153848,930.3076923076924,0.8024,0.3779
风电3-光伏4,3,4,36.0,15:00-16:00,16,3.8202000000000003,14.552,1.28,15.831999999999999,0.0,11.549807692307692,0.46199230769230765,15.831999999999999,0.0,0.0,0,1,1,0,0.0,184.79692307692306,923.9846153846153,0.6074,0.3779
风电3-光伏4,3,4,36.0,16:00-17:00,17,3.75,13.724,0.0,13.724,0.0,9.590384615384616,0.38361538461538464,13.724,0.0,0.0,0,1,1,0,0.0,153.44615384615386,767.2307692307693,0.6074,0.3779
风电3-光伏4,3,4,36.0,17:00-18:00,18,3.1398,12.347999999999999,0.0,12.347999999999999,0.0,8.854038461538458,0.35416153846153836,12.347999999999997,0.0,1.7763568394002505e-15,0,1,1,0,0.0,141.66461538461533,708.3230769230768,0.6074,0.3779
风电3-光伏4,3,4,36.0,18:00-19:00,19,2.61,12.152000000000001,0.0,12.152000000000001,0.0,9.175000000000002,0.36700000000000005,12.152000000000003,1.7763568394002505e-15,0.0,0,1,1,0,0.0,146.80000000000004,734.0000000000001,0.8024,0.3779
风电3-光伏4,3,4,36.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,0.0,6.842500000000001,0.27370000000000005,9.236,0.0,0.0,0,1,1,0,0.0,109.48000000000002,547.4000000000001,0.8024,0.3779
风电3-光伏4,3,4,36.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,0.0,5.161538461538462,0.20646153846153847,7.228000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,82.58461538461539,412.92307692307696,0.8024,0.3779
风电3-光伏4,3,4,36.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,0.0,4.444038461538422,0.17776153846153828,6.251999999999959,0.0,4.085620730620576e-14,0,1,1,0,0.0,71.10461538461475,355.52307692307653,0.6074,0.3779
风电3-光伏4,3,4,36.0,22:00-23:00,23,1.56,6.452,0.0,6.452,0.0,4.703846153846154,0.18815384615384614,6.452000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,75.26153846153846,376.30769230769226,0.6074,0.3779
风电3-光伏4,3,4,36.0,23:00-24:00,24,1.4802,7.972,0.0,7.972,20.0,20.0,1.5,42.980199999999996,35.008199999999995,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,0:00-1:00,1,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,20.0,20.0,1.5,42.8698,29.3738,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,1:00-2:00,2,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,20.0,20.0,1.5,42.5998,28.5158,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,2:00-3:00,3,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,20.0,20.0,1.5,42.299800000000005,29.207800000000006,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,3:00-4:00,4,0.99,20.168,0.0,20.168,20.0,20.0,1.5,42.489999999999995,22.321999999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,4:00-5:00,5,1.1802000000000001,19.276,0.0,19.276,20.0,20.0,1.5,42.6802,23.4042,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,5:00-6:00,6,1.6301999999999999,23.08,0.0,23.08,20.0,20.0,1.5,43.1302,20.050200000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,6:00-7:00,7,2.5002,28.355999999999998,14.08,42.436,20.0,20.0,1.5,44.0002,1.5641999999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,72.0,7:00-8:00,8,3.3701999999999996,26.36,25.6,51.96,20.0,20.0,1.5,44.8702,0.0,7.089800000000004,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,8:00-9:00,9,4.0098,25.076,37.12,62.196,20.0,20.0,1.5,45.5098,0.0,16.6862,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,9:00-10:00,10,4.199999999999999,22.112,46.08,68.192,20.0,20.0,1.5,45.7,0.0,22.49199999999999,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,10:00-11:00,11,4.1202,8.995999999999999,52.48,61.476,20.0,20.0,1.5,45.6202,0.0,15.855800000000002,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,11:00-12:00,12,3.9000000000000004,7.652,55.04,62.692,20.0,20.0,1.5,45.4,0.0,17.292,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,12:00-13:00,13,3.2598000000000003,10.815999999999999,56.32,67.136,20.0,20.0,1.5,44.7598,0.0,22.376199999999997,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,13:00-14:00,14,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,44.1898,0.0,23.082200000000007,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,14:00-15:00,15,3.63,15.152000000000001,52.48,67.632,20.0,20.0,1.5,45.129999999999995,0.0,22.50200000000001,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,15:00-16:00,16,3.8202000000000003,21.66,44.8,66.46,20.0,20.0,1.5,45.3202,0.0,21.139799999999994,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,16:00-17:00,17,3.75,17.16,33.28,50.44,20.0,20.0,1.5,45.25,0.0,5.189999999999998,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,17:00-18:00,18,3.1398,16.612000000000002,24.32,40.932,20.0,20.0,1.5,44.6398,3.707799999999999,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,18:00-19:00,19,2.61,15.328,11.52,26.848,20.0,20.0,1.5,44.11,17.262,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,19:00-20:00,20,2.1198,9.416,0.0,9.416,20.0,20.0,1.5,43.6198,34.2038,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,20:00-21:00,21,1.8599999999999999,8.808,0.0,8.808,20.0,20.0,1.5,43.36,34.552,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,72.0,21:00-22:00,22,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,20.0,20.0,1.5,43.1302,37.9142,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,22:00-23:00,23,1.56,6.151999999999999,0.0,6.151999999999999,20.0,20.0,1.5,43.06,36.908,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,72.0,23:00-24:00,24,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,42.980199999999996,34.5162,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,0:00-1:00,1,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,20.0,20.0,1.5,42.8698,29.3738,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,1:00-2:00,2,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,20.0,20.0,1.5,42.5998,28.5158,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,2:00-3:00,3,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,20.0,20.0,1.5,42.299800000000005,29.207800000000006,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,3:00-4:00,4,0.99,20.168,0.0,20.168,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,22.321999999999996,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电4-光伏1,4,1,63.0,4:00-5:00,5,1.1802000000000001,19.276,0.0,19.276,20.0,20.0,1.5,42.6802,23.4042,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,5:00-6:00,6,1.6301999999999999,23.08,0.0,23.08,20.0,19.999999999999993,1.4999999999999998,43.13019999999999,20.05019999999999,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电4-光伏1,4,1,63.0,6:00-7:00,7,2.5002,28.355999999999998,14.08,42.436,20.0,20.0,1.5,44.0002,1.5641999999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,63.0,7:00-8:00,8,3.3701999999999996,26.36,25.6,51.96,20.0,20.0,1.5,44.8702,0.0,7.089800000000004,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,8:00-9:00,9,4.0098,25.076,37.12,62.196,20.0,20.0,1.5,45.5098,0.0,16.6862,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,9:00-10:00,10,4.199999999999999,22.112,46.08,68.192,20.0,20.0,1.5,45.7,0.0,22.49199999999999,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,10:00-11:00,11,4.1202,8.995999999999999,52.48,61.476,20.0,20.0,1.5,45.6202,0.0,15.855800000000002,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,63.0,11:00-12:00,12,3.9000000000000004,7.652,55.04,62.692,20.0,20.0,1.5,45.4,0.0,17.292,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,63.0,12:00-13:00,13,3.2598000000000003,10.815999999999999,56.32,67.136,20.0,20.0,1.5,44.7598,0.0,22.376199999999997,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,63.0,13:00-14:00,14,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,44.1898,0.0,23.082200000000007,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,63.0,14:00-15:00,15,3.63,15.152000000000001,52.48,67.632,20.0,20.0,1.5,45.129999999999995,0.0,22.50200000000001,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,63.0,15:00-16:00,16,3.8202000000000003,21.66,44.8,66.46,20.0,20.0,1.5,45.3202,0.0,21.139799999999994,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,16:00-17:00,17,3.75,17.16,33.28,50.44,20.0,20.0,1.5,45.25,0.0,5.189999999999998,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,17:00-18:00,18,3.1398,16.612000000000002,24.32,40.932,18.168150979455266,19.999999999999993,1.4358852842809342,42.74383626373619,1.8118362637361898,0.0,1,1,1,1,254.35411371237373,319.9999999999999,2871.7705685618685,0.6074,0.3779
风电4-光伏1,4,1,63.0,18:00-19:00,19,2.61,15.328,11.52,26.848,3.3217391304347808,20.0,0.9162608695652174,26.848,0.0,0.0,1,1,1,0,46.50434782608693,320.0,1832.5217391304348,0.8024,0.3779
风电4-光伏1,4,1,63.0,19:00-20:00,20,2.1198,9.416,0.0,9.416,0.0,7.015576923076924,0.280623076923077,9.416,0.0,0.0,0,1,1,0,0.0,112.24923076923078,561.2461538461539,0.8024,0.3779
风电4-光伏1,4,1,63.0,20:00-21:00,21,1.8599999999999999,8.808,0.0,8.808,0.0,6.680769230769232,0.26723076923076927,8.808000000000002,1.7763568394002505e-15,0.0,0,1,1,0,0.0,106.89230769230771,534.4615384615386,0.8024,0.3779
风电4-光伏1,4,1,63.0,21:00-22:00,22,1.6301999999999999,5.215999999999999,0.0,5.215999999999999,0.0,20.0,0.8,22.4302,17.214199999999998,0.0,0,1,1,1,0.0,320.0,1600.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,22:00-23:00,23,1.56,6.151999999999999,0.0,6.151999999999999,0.0,20.0,0.8,22.36,16.208,0.0,0,1,1,1,0.0,320.0,1600.0,0.6074,0.3779
风电4-光伏1,4,1,63.0,23:00-24:00,24,1.4802,8.464,0.0,8.464,19.999999999999982,20.0,1.4999999999999996,42.98019999999998,34.516199999999984,0.0,1,1,1,1,279.9999999999998,320.0,2999.999999999999,0.3424,0.3779
风电4-光伏1,4,1,54.0,0:00-1:00,1,1.3698000000000001,13.495999999999999,0.0,13.495999999999999,20.0,20.0,1.5,42.8698,29.3738,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,54.0,1:00-2:00,2,1.0997999999999999,14.084000000000001,0.0,14.084000000000001,20.0,20.0,1.5,42.5998,28.5158,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,54.0,2:00-3:00,3,0.7998000000000001,13.091999999999999,0.0,13.091999999999999,20.0,20.0,1.5,42.299800000000005,29.207800000000006,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,54.0,3:00-4:00,4,0.99,20.168,0.0,20.168,19.999999999999996,19.999999999999996,1.4999999999999998,42.489999999999995,22.321999999999996,0.0,1,1,1,1,279.99999999999994,319.99999999999994,2999.9999999999995,0.3424,0.3779
风电4-光伏1,4,1,54.0,4:00-5:00,5,1.1802000000000001,19.276,0.0,19.276,20.0,20.0,1.5,42.6802,23.4042,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,54.0,5:00-6:00,6,1.6301999999999999,23.08,0.0,23.08,20.0,19.999999999999993,1.4999999999999998,43.13019999999999,20.05019999999999,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电4-光伏1,4,1,54.0,6:00-7:00,7,2.5002,28.355999999999998,14.08,42.436,20.0,20.0,1.5,44.0002,1.5641999999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电4-光伏1,4,1,54.0,7:00-8:00,8,3.3701999999999996,26.36,25.6,51.96,20.0,20.0,1.5,44.8702,0.0,7.089800000000004,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,54.0,8:00-9:00,9,4.0098,25.076,37.12,62.196,17.169009137694317,20.0,1.400915319819301,42.57972445751361,0.0,19.616275542486385,1,1,1,0,240.36612792772044,320.0,2801.830639638602,0.6074,0.3779
风电4-光伏1,4,1,54.0,9:00-10:00,10,4.199999999999999,22.112,46.08,68.192,20.0,20.0,1.5,45.7,0.0,22.49199999999999,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,54.0,10:00-11:00,11,4.1202,8.995999999999999,52.48,61.476,0.0,20.0,0.8,24.9202,0.0,36.5558,0,1,1,0,0.0,320.0,1600.0,0.8024,0.3779
风电4-光伏1,4,1,54.0,11:00-12:00,12,3.9000000000000004,7.652,55.04,62.692,20.0,20.0,1.5,45.4,0.0,17.292,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,54.0,12:00-13:00,13,3.2598000000000003,10.815999999999999,56.32,67.136,0.0,20.0,0.7999999999999999,24.0598,0.0,43.0762,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电4-光伏1,4,1,54.0,13:00-14:00,14,2.6898,10.952,56.32,67.272,0.0,20.0,0.8,23.4898,0.0,43.7822,0,1,1,0,0.0,320.0,1600.0,0.8024,0.3779
风电4-光伏1,4,1,54.0,14:00-15:00,15,3.63,15.152000000000001,52.48,67.632,20.0,20.0,1.5,45.129999999999995,0.0,22.50200000000001,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电4-光伏1,4,1,54.0,15:00-16:00,16,3.8202000000000003,21.66,44.8,66.46,20.0,20.0,1.5,45.3202,0.0,21.139799999999994,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电4-光伏1,4,1,54.0,16:00-17:00,17,3.75,17.16,33.28,50.44,0.0,20.0,0.7999999999999999,24.55,0.0,25.889999999999997,0,1,1,0,0.0,320.0,1599.9999999999998,0.6074,0.3779
